c1,c2,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,Arh,motorIndex,infoBat,volumeBox,configBox,boxUse,batteryConsumption,Score
0.23,0.22,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.56,1.00,6.00,0.03,33.00,0.94,1977.11,238.02
0.23,0.23,0.22,0.74,0.48,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.58,1.00,6.00,0.03,33.00,0.95,2008.01,237.86
0.23,0.22,0.22,0.77,0.48,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2008.01,215.41
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.18,8.00,3.47,1.00,6.00,0.03,33.00,0.93,2007.68,215.57
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.23,8.00,3.49,1.00,6.00,0.03,33.00,0.95,2007.68,237.88
0.23,0.22,0.22,0.73,0.50,0.68,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.25,8.00,3.57,1.00,6.00,0.03,33.00,0.96,1997.88,237.06
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.19,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2016.19,237.98
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2008.02,238.08
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.17,8.00,3.61,1.00,6.00,0.03,33.00,0.94,2005.79,232.32
0.23,0.23,0.22,0.76,0.48,0.69,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,1992.26,238.03
0.23,0.23,0.22,0.76,0.47,0.70,4.90,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.18,8.00,3.47,1.00,6.00,0.03,33.00,0.93,2017.83,237.98
0.23,0.23,0.23,0.77,0.45,0.69,4.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.21,8.00,3.60,1.00,6.00,0.03,33.00,0.95,2032.10,237.83
0.22,0.22,0.22,0.77,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.48,1.00,6.00,0.03,33.00,0.94,1973.44,237.84
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2010.51,237.93
0.23,0.22,0.22,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.18,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1997.81,238.10
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,1990.95,238.08
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2016.66,238.08
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2016.66,238.08
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2016.66,238.08
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.47,1.00,6.00,0.03,33.00,0.94,2016.66,237.87
0.23,0.23,0.22,0.76,0.47,0.70,4.90,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.18,8.00,3.47,1.00,6.00,0.03,33.00,0.93,2016.66,233.23
0.22,0.22,0.22,0.76,0.47,0.69,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.48,1.00,6.00,0.03,33.00,0.94,2023.01,237.72
0.23,0.23,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,1979.31,237.78
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.20,8.00,3.48,1.00,6.00,0.03,33.00,0.94,2005.27,238.00
0.23,0.23,0.22,0.76,0.45,0.68,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.21,8.00,3.56,1.00,6.00,0.03,33.00,0.95,2004.49,237.51
0.23,0.23,0.22,0.76,0.47,0.69,4.95,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.19,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2007.34,237.86
0.23,0.23,0.22,0.75,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.20,8.00,3.57,1.00,6.00,0.03,33.00,0.94,2007.40,237.86
0.23,0.22,0.22,0.76,0.48,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.19,8.00,3.53,1.00,6.00,0.03,33.00,0.94,1968.38,238.03
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.47,1.00,6.00,0.03,33.00,0.94,2015.96,238.06
0.23,0.22,0.22,0.78,0.48,0.71,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.92,2002.99,215.91
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2015.24,237.97
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2034.85,237.88
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,1990.16,238.08
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.23,8.00,3.48,1.00,6.00,0.03,33.00,0.95,2022.85,237.93
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.19,8.00,3.49,1.00,6.00,0.03,33.00,0.94,2020.47,235.63
0.23,0.22,0.22,0.76,0.47,0.69,4.85,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2044.84,237.82
0.23,0.22,0.22,0.76,0.48,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.20,8.00,3.56,1.00,6.00,0.03,33.00,0.94,2004.72,233.10
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.58,0.20,8.00,3.46,1.00,6.00,0.03,33.00,0.94,2017.06,237.89
0.23,0.23,0.22,0.76,0.48,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2008.08,238.02
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.19,8.00,3.49,1.00,6.00,0.03,33.00,0.94,1991.47,237.85
0.23,0.23,0.22,0.76,0.47,0.68,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.24,8.00,3.51,1.00,6.00,0.03,33.00,0.96,2003.12,237.74
0.23,0.22,0.22,0.76,0.48,0.69,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.48,1.00,6.00,0.03,33.00,0.94,2003.12,238.12
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.49,1.00,6.00,0.03,33.00,0.94,2003.12,237.99
0.23,0.23,0.22,0.76,0.48,0.68,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.26,7.00,3.49,1.00,6.00,0.03,33.00,0.94,2011.78,238.07
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2002.99,238.08
0.23,0.22,0.22,0.76,0.48,0.69,4.87,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.62,1.00,6.00,0.03,33.00,0.94,1998.92,233.20
0.23,0.22,0.22,0.76,0.48,0.70,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.52,1.00,6.00,0.03,33.00,0.93,1991.25,215.51
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.95,1991.75,237.88
0.23,0.23,0.22,0.75,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2012.88,237.64
0.23,0.22,0.22,0.76,0.48,0.69,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,1888.07,237.77
0.23,0.23,0.22,0.76,0.48,0.70,4.87,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.19,8.00,3.47,1.00,6.00,0.03,33.00,0.94,1888.07,237.93
0.23,0.22,0.22,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1988.79,215.62
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.38,1.00,6.00,0.03,33.00,0.94,2014.62,237.95
0.23,0.23,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.20,8.00,3.56,1.00,6.00,0.03,33.00,0.94,1994.77,238.05
0.23,0.23,0.22,0.77,0.48,0.70,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,1980.57,215.56
0.23,0.23,0.22,0.76,0.46,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.18,8.00,3.68,1.00,6.00,0.03,33.00,0.93,2003.44,232.21
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.47,1.00,6.00,0.03,33.00,0.94,1957.74,237.93
0.23,0.23,0.22,0.76,0.47,0.69,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2021.42,237.97
0.23,0.23,0.22,0.77,0.48,0.69,4.91,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2001.22,215.60
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2001.22,238.06
0.23,0.23,0.22,0.76,0.47,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.52,1.00,6.00,0.03,33.00,0.94,1989.44,238.10
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.21,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2002.79,237.91
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2021.31,238.05
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,2006.47,238.15
0.23,0.22,0.22,0.76,0.48,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,1900.78,233.03
0.23,0.23,0.22,0.76,0.48,0.69,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,1900.78,215.69
0.23,0.23,0.22,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.18,8.00,3.49,1.00,6.00,0.03,33.00,0.93,1965.05,215.52
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.20,8.00,3.48,1.00,6.00,0.03,33.00,0.94,2029.32,238.05
0.23,0.23,0.22,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.56,1.00,6.00,0.03,33.00,0.94,1985.48,215.61
0.23,0.23,0.22,0.76,0.48,0.69,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.23,8.00,3.49,1.00,6.00,0.03,33.00,0.96,2011.38,233.05
0.23,0.23,0.22,0.76,0.48,0.69,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2011.44,238.11
0.23,0.23,0.22,0.76,0.47,0.69,4.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2011.33,237.82
0.23,0.23,0.22,0.76,0.48,0.69,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.52,1.00,6.00,0.03,33.00,0.95,2020.42,215.73
0.23,0.22,0.22,0.76,0.47,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2014.96,237.81
0.23,0.23,0.22,0.76,0.47,0.70,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.17,8.00,3.47,1.00,6.00,0.03,33.00,0.93,2014.96,235.58
0.23,0.23,0.22,0.76,0.48,0.69,4.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.95,1895.63,237.83
0.23,0.23,0.22,0.76,0.47,0.69,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.62,1.00,6.00,0.03,33.00,0.94,1895.63,237.93
0.23,0.22,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.23,8.00,3.57,1.00,6.00,0.03,33.00,0.95,1895.63,237.91
0.23,0.23,0.22,0.76,0.47,0.69,4.88,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.20,8.00,3.50,1.00,6.00,0.03,33.00,0.94,1906.74,237.90
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.95,1987.18,238.01
0.23,0.22,0.22,0.76,0.48,0.70,4.88,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.18,8.00,3.48,1.00,6.00,0.03,33.00,0.93,2004.42,238.00
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2004.26,235.65
0.23,0.23,0.22,0.76,0.48,0.68,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.25,5.00,3.50,1.00,6.00,0.03,33.00,0.96,2015.57,234.07
0.23,0.22,0.22,0.87,0.21,0.61,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.51,1.00,6.00,0.00,0.00,0.00,2015.57,197.50
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.20,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2015.57,232.94
0.23,0.22,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.23,8.00,3.51,1.00,6.00,0.03,33.00,0.95,2015.57,237.74
0.23,0.23,0.22,0.76,0.47,0.69,4.89,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2015.57,238.03
0.23,0.23,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.58,1.00,6.00,0.03,33.00,0.94,2015.57,238.10
0.23,0.22,0.22,0.76,0.48,0.69,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.19,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2015.57,237.96
0.23,0.23,0.22,0.75,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.57,1.00,6.00,0.03,33.00,0.94,2015.57,237.85
0.23,0.22,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.59,1.00,6.00,0.03,33.00,0.94,2015.57,238.00
0.23,0.22,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2015.57,238.04
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.22,8.00,3.52,1.00,6.00,0.03,33.00,0.95,2023.91,237.91
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.95,2015.51,232.97
0.23,0.23,0.23,0.77,0.45,0.69,4.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.21,8.00,3.60,1.00,6.00,0.03,33.00,0.95,2014.01,237.83
0.23,0.23,0.23,0.71,0.50,0.67,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.58,0.23,8.00,3.70,1.00,6.00,0.00,0.00,0.00,1986.37,215.38
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.49,1.00,6.00,0.03,33.00,0.94,2009.41,238.06
0.23,0.23,0.22,0.76,0.47,0.69,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.22,8.00,3.52,1.00,6.00,0.03,33.00,0.95,1974.59,237.94
0.23,0.22,0.22,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.18,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1974.59,238.10
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2024.79,238.08
0.23,0.22,0.22,0.76,0.47,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.49,1.00,6.00,0.03,33.00,0.95,2050.92,233.05
0.23,0.22,0.22,0.76,0.48,0.69,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.59,1.00,6.00,0.03,33.00,0.94,1902.96,237.89
0.23,0.23,0.22,0.78,0.49,0.72,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.17,8.00,3.44,1.00,6.00,0.03,33.00,0.93,1902.96,216.51
0.25,0.25,0.24,0.87,0.58,0.77,4.98,2.00,2.00,2.00,0.16,0.23,0.07,3.00,0.52,0.28,8.00,3.10,0.00,0.00,0.00,0.00,0.00,2020.49,0.00
0.23,0.22,0.22,0.76,0.47,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.58,1.00,6.00,0.03,33.00,0.94,1960.99,237.97
0.23,0.23,0.22,0.78,0.49,0.70,4.16,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.24,8.00,3.43,0.00,0.00,0.00,0.00,0.00,1902.36,0.00
0.23,0.22,0.22,0.76,0.47,0.69,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.95,1902.36,237.82
0.23,0.23,0.22,0.76,0.47,0.69,4.89,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,1902.36,237.81
0.23,0.22,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.44,1.00,6.00,0.03,33.00,0.94,1902.36,237.84
0.23,0.23,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.49,1.00,6.00,0.03,33.00,0.94,1902.36,237.89
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,2016.12,238.15
0.23,0.22,0.22,0.76,0.48,0.69,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.48,1.00,6.00,0.03,33.00,0.94,2010.00,238.12
0.23,0.23,0.22,0.76,0.48,0.69,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2015.62,238.11
0.23,0.23,0.22,0.76,0.47,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2015.62,238.10
0.23,0.23,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.58,1.00,6.00,0.03,33.00,0.94,2015.62,238.10
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.52,1.00,6.00,0.03,33.00,0.94,2015.62,238.09
0.23,0.22,0.22,0.76,0.48,0.70,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.19,8.00,3.61,1.00,6.00,0.03,33.00,0.94,2015.62,235.55
0.23,0.22,0.22,0.76,0.48,0.69,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,8.00,3.54,1.00,6.00,0.03,33.00,0.94,2015.62,237.90
0.23,0.23,0.22,0.76,0.48,0.69,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.49,1.00,6.00,0.03,33.00,0.94,2049.31,238.06
0.23,0.23,0.22,0.76,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2024.50,238.00
0.23,0.23,0.22,0.76,0.47,0.69,4.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2002.95,237.82
0.23,0.23,0.22,0.76,0.48,0.69,4.85,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2025.00,237.93
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,1898.15,238.11
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.95,2019.43,237.91
0.23,0.22,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.22,8.00,3.52,1.00,6.00,0.03,33.00,0.95,1993.24,237.96
0.23,0.23,0.22,0.77,0.47,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.49,1.00,6.00,0.03,33.00,0.94,2002.35,238.15
0.23,0.23,0.22,0.76,0.48,0.68,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.27,7.00,3.49,1.00,6.00,0.03,33.00,0.95,1896.77,238.02
0.23,0.22,0.22,0.76,0.48,0.69,4.91,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.19,8.00,3.51,1.00,6.00,0.03,33.00,0.94,1896.77,238.01
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.59,1.00,6.00,0.03,33.00,0.94,1897.71,238.00
0.23,0.23,0.22,0.77,0.45,0.67,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.25,8.00,3.59,1.00,6.00,0.03,33.00,0.98,1897.71,232.65
0.23,0.23,0.22,0.76,0.48,0.70,4.89,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.18,8.00,3.51,1.00,6.00,0.03,33.00,0.93,1897.71,238.05
0.23,0.23,0.22,0.78,0.48,0.70,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.62,1.00,6.00,0.03,33.00,0.93,2017.44,215.92
0.23,0.23,0.22,0.76,0.48,0.69,4.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.50,1.00,6.00,0.03,33.00,0.94,2017.44,237.98
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,7.00,3.50,1.00,6.00,0.03,33.00,0.93,2017.44,233.32
0.23,0.23,0.22,0.77,0.48,0.70,4.89,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,8.00,3.51,1.00,6.00,0.03,33.00,0.94,2017.44,215.70
0.23,0.22,0.22,0.76,0.48,0.69,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.20,8.00,3.47,1.00,6.00,0.03,33.00,0.94,2020.81,237.93
0.23,0.23,0.22,0.76,0.47,0.69,4.90,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,8.00,3.53,1.00,6.00,0.03,33.00,0.94,2021.19,238.07
