SPECS,c1,c23,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,WFuselageLAPES,HFuselageLAPES,LFuselageLAPES,motorIndex,volumeBox,configBox,Score
5475,0.24443717284058,0.24285790690392,0.22509402295094,0.80017338476472,0.42715850537769,0.73059646954174,5,2,2,2,0.18825591783888,0.24516621045074,0.060538310395395,2,0.54712625610839,0.023124881903761,7,0.060538310395395,0.1527,0.24516621045074,1,0.029817193153016,33,233
5476,0.24443084503883,0.24282467397052,0.22570909352978,0.79697552760923,0.42773572670392,0.72909901960252,5,2,2,2,0.18838375107607,0.24479649823322,0.060511619200385,2,0.54697166681294,0.023134791641231,7,0.060511619200385,0.1527,0.24479649823322,1,0.029748351214674,33,231
5477,0.2441228725018,0.24286601174705,0.22500668922741,0.79647399108734,0.43063967239353,0.73035222704305,5,2,2,2,0.18826768492735,0.24447537791802,0.060531503244629,2,0.54726933526406,0.022293255853578,7,0.060531503244629,0.1527,0.24447537791802,1,0.029787084337786,33,234
5478,0.24440675842325,0.24245694224162,0.22498680020099,0.79669624609964,0.43065063687392,0.73100411637074,5,2,2,2,0.18831723938335,0.24489144155618,0.060483833285855,2,0.54777420243926,0.020928414284179,7,0.060483833285855,0.1527,0.24489144155618,1,0.029801358290017,33,234
5479,0.24433600410772,0.24260128159315,0.22505385226935,0.79868234054286,0.43066617287921,0.73154878951817,5,2,2,2,0.18836249248474,0.24460598497033,0.060592371382121,2,0.5470563092232,0.022217191027006,7,0.060592371382121,0.1527,0.24460598497033,1,0.029870920349779,33,235
5480,0.24412014582006,0.24287953593167,0.22610954646379,0.79521778493471,0.43058925664764,0.72821358216069,5,2,2,2,0.18840032050035,0.24439353767285,0.060224412252286,2,0.54751923457583,0.028210320142913,7,0.060224412252286,0.1527,0.24439353767285,1,0.029677800075588,33,233
5481,0.24427837145424,0.24379293994002,0.22578410636162,0.79954355030268,0.43185066299531,0.73252733355033,5,2,2,2,0.18815248708333,0.24539584548907,0.060363743963194,2,0.54836585203319,0.024020529563325,7,0.060363743963194,0.1527,0.24539584548907,1,0.029856046591757,33,232
5482,0.24438726902339,0.24397192688948,0.22500344114531,0.7975513957176,0.43025281007356,0.73102718385203,5,2,2,2,0.18835238580654,0.24491828081898,0.060575759667784,2,0.54733376645601,0.021826257457499,7,0.060575759667784,0.1527,0.24491828081898,1,0.02983417971528,33,233
5483,0.24438866597694,0.24272671158528,0.22497118932053,0.79808380425116,0.43038750408557,0.73144651928271,5,2,2,2,0.18830743645585,0.24529610028815,0.060618934897332,2,0.5470814580003,0.022248106343216,7,0.060618934897332,0.1527,0.24529610028815,1,0.029861012095747,33,235
5484,0.2444083528609,0.24210125842117,0.22518143285018,0.79851873253649,0.42878119672678,0.72996750711627,5,2,2,2,0.18825712533932,0.24488550400143,0.060610066273316,2,0.54812763390721,0.025061375539651,7,0.060610066273316,0.1527,0.24488550400143,1,0.029832668321795,33,231
5485,0.24530877564871,0.24349544753014,0.22500592723063,0.79733763031339,0.43368364107461,0.73108901631858,5,2,2,2,0.18829668335388,0.24557280826625,0.060606826135035,2,0.54666389980107,0.029383471869193,7,0.060606826135035,0.1527,0.24557280826625,1,0.029986131293585,33,232
5486,0.24433876498053,0.24359025895663,0.2249792980145,0.79782816898256,0.43053745082486,0.7304861146532,5,2,2,2,0.18834413077237,0.2454178529611,0.060608613763602,2,0.54809558211535,0.026216150071679,7,0.060608613763602,0.1527,0.2454178529611,1,0.029852189376904,33,233
5487,0.24468323528692,0.24305800548626,0.22668711100382,0.79751265234463,0.43024866716446,0.7304438488167,5,2,2,2,0.18828082361254,0.24480997606723,0.061104689893887,2,0.54692059279183,0.023874945762468,7,0.061104689893887,0.1527,0.24480997606723,1,0.029990536206973,33,233
5488,0.24475709602493,0.24263646023273,0.22571031416143,0.79951677554173,0.43055482933484,0.73231029979772,5,2,2,2,0.18817201334006,0.24589688013984,0.060469911455313,2,0.54825729712793,0.023181933446001,7,0.060469911455313,0.1527,0.24589688013984,1,0.029887711769522,33,232
5489,0.24473398419336,0.24284357625483,0.22491242787427,0.79804577382165,0.43051673720207,0.73081557067543,5,2,2,2,0.18833038028294,0.24480506030677,0.060356775435648,2,0.54751145201459,0.023977932648622,7,0.060356775435648,0.1527,0.24480506030677,1,0.029821548987991,33,233
5490,0.24560698930179,0.24139984324035,0.22500956143579,0.79802102763467,0.42996304129783,0.73081984176576,5,2,2,2,0.18819534928618,0.24513774574613,0.060289437439816,2,0.54780512828974,0.023375008951815,7,0.060289437439816,0.1527,0.24513774574613,1,0.029855187022624,33,233
5491,0.24444208133571,0.24261553589676,0.2250164458199,0.79754432590622,0.4283101957356,0.73001890172812,5,2,2,2,0.18826880259753,0.24522386586788,0.060703667737659,2,0.54695041358102,0.022583231154666,7,0.060703667737659,0.1527,0.24522386586788,1,0.029825110885645,33,233
5492,0.24429836108672,0.24311235868228,0.225089798908,0.79777818568546,0.43062269756784,0.73042461567315,5,2,2,2,0.18819083578202,0.24508616499872,0.06050100369152,2,0.54806811825455,0.025865537635025,7,0.06050100369152,0.1527,0.24508616499872,1,0.029822478782882,33,233
5493,0.24415604112842,0.2427559761128,0.22500918832305,0.79770021615839,0.43520297350003,0.7316959084571,5,2,2,2,0.18834042881981,0.24493474054165,0.06060308120194,2,0.54784992482387,0.0295837719581,7,0.06060308120194,0.1527,0.24493474054165,1,0.02994381419683,33,232
5494,0.24440384228394,0.24297826223628,0.22518244281569,0.7963257196408,0.4305515540987,0.72891105313129,5,2,2,2,0.1883365771161,0.24453147438941,0.060730962373027,2,0.54806656447903,0.027795475184357,7,0.060730962373027,0.1527,0.24453147438941,1,0.02985331937488,33,231
5495,0.24423837283796,0.2430059066252,0.22528287727087,0.79483542939801,0.43103005270353,0.72977878597816,5,2,2,2,0.18823720246641,0.24477900442863,0.060577909802363,2,0.54807787120424,0.022696913767123,7,0.060577909802363,0.1527,0.24477900442863,1,0.029778174819848,33,231
5496,0.24433290988647,0.24326492180125,0.22503743273096,0.79664853651509,0.43117431347834,0.73103119116784,5,1,1,1,0.1882690236872,0.24509171033648,0.060589268925778,2,0.54706419592575,0.022207769717314,7,0.060589268925778,0.1527,0.24509171033648,1,0.029834051242607,33,232
5497,0.24441720016999,0.24357677839603,0.22515543017726,0.79769823129165,0.43063034516195,0.73156306314917,5,2,2,2,0.18834787975812,0.24492842399697,0.060628534549688,2,0.5480107975613,0.020724552415271,7,0.060628534549688,0.1527,0.24492842399697,1,0.029862228881101,33,233
5498,0.24555048273332,0.24276240387558,0.22493988129807,0.79811707249926,0.4311685135034,0.73125476435607,5,2,2,2,0.18835767218031,0.24438600616816,0.060478920105726,2,0.54668168816632,0.022728653054212,7,0.060478920105726,0.1527,0.24438600616816,1,0.029930295872731,33,232
5499,0.24451875692449,0.24237930118253,0.22502039756412,0.80045059359021,0.43062821638424,0.73261051573938,5,2,2,2,0.18824605140384,0.24497236570806,0.060594131007344,2,0.54705069250531,0.022145835231554,7,0.060594131007344,0.1527,0.24497236570806,1,0.029925589216792,33,232
5500,0.24434406746371,0.24326735531572,0.22480163087724,0.79497900270679,0.43049199752771,0.72943702868462,5,2,2,2,0.18834125972161,0.24452537228458,0.060577827433416,2,0.54809549305319,0.022759535898072,7,0.060577827433416,0.1527,0.24452537228458,1,0.02977669731428,33,233
5501,0.24535998161148,0.24160278576093,0.22569779910196,0.79704824042638,0.43008290139912,0.73076500559962,5,2,2,2,0.18816866416488,0.24513403409642,0.060406609293921,2,0.54782156844107,0.021876356226018,7,0.060406609293921,0.1527,0.24513403409642,1,0.029846951799057,33,232
5502,0.24450417984229,0.24222943798301,0.22486222227812,0.79625405475759,0.43039731732417,0.72967851208558,5,1,1,1,0.1881948967545,0.24377448097562,0.060624454838409,2,0.54759676005299,0.022635254933793,7,0.060624454838409,0.1527,0.24377448097562,1,0.029828193385147,33,232
5503,0.24436933734605,0.24353447945603,0.22493123986754,0.79652775670339,0.4300982719266,0.72974736937505,5,2,2,2,0.18829923968992,0.24375635138734,0.060447834222416,2,0.54778073576253,0.022277020074348,7,0.060447834222416,0.1527,0.24375635138734,1,0.029772465384489,33,233
5504,0.24441903225104,0.23957344970457,0.22506248330719,0.79809174873733,0.42996904492737,0.73002087591388,5,2,2,2,0.18834245316537,0.24562078115485,0.06055172182037,2,0.54785225348763,0.027902538657013,7,0.06055172182037,0.1527,0.24562078115485,1,0.029836406161588,33,231
5505,0.2443840049975,0.24285623134229,0.22613775944902,0.79665814389005,0.43058287735326,0.73043650914661,5,2,2,2,0.18842205171499,0.24468639749296,0.061077314391893,2,0.54754213470364,0.022616865705189,7,0.061077314391893,0.1527,0.24468639749296,1,0.029949006554939,33,234
5506,0.24431750939914,0.24355297219321,0.22513270090919,0.79826918893694,0.43059974671795,0.73145239134574,5,2,2,2,0.18819183378535,0.24514749461858,0.060626232753397,2,0.54766486391647,0.022740178567894,7,0.060626232753397,0.1527,0.24514749461858,1,0.02986695383448,33,232
5507,0.24483857414685,0.24312571196841,0.22536967431016,0.79930310313726,0.43031265354088,0.73159789739447,5,2,2,2,0.18828252195467,0.24488266864085,0.060592450025824,2,0.54807149080964,0.023081801079421,7,0.060592450025824,0.1527,0.24488266864085,1,0.029914475223363,33,232
5508,0.24427913101333,0.24173630597115,0.22487464977657,0.79981097299298,0.42988405376136,0.73148784867516,5,2,2,2,0.18836653972485,0.24440426800893,0.060641242810175,2,0.54813181543421,0.022768210626094,7,0.060641242810175,0.1527,0.24440426800893,1,0.029887368041635,33,233
5509,0.24410259034923,0.24302442766282,0.22503574059442,0.7958065706561,0.43147695339178,0.73058311861322,5,2,2,2,0.18823810896029,0.24511953751646,0.060589856349925,2,0.54831593096988,0.023016601998847,7,0.060589856349925,0.1527,0.24511953751646,1,0.029804488231616,33,233
5510,0.24440503845758,0.24301265796428,0.22373892690138,0.79667082462929,0.43050363114906,0.73055306997396,5,2,2,2,0.18830034250591,0.24478490426254,0.060654838135892,2,0.54752088733475,0.022203347691725,7,0.060654838135892,0.1527,0.24478490426254,1,0.029840926904376,33,231
5511,0.24438374078919,0.2431798774363,0.22504371163983,0.799193006553,0.43204636514388,0.7309177599745,5,2,2,2,0.18834060964168,0.24521713326149,0.060475731364254,2,0.54776616289009,0.029913988881111,7,0.060475731364254,0.1527,0.24521713326149,1,0.029888959076342,33,232
5512,0.24443907575849,0.24108130306071,0.22500223820679,0.79773390222846,0.43048536773909,0.73135530074675,5,2,2,2,0.188265149556,0.24518014544801,0.060543683088487,2,0.54705156186363,0.021863963216385,7,0.060543683088487,0.1527,0.24518014544801,1,0.029839554570196,33,231
5513,0.24436110739413,0.24347919432859,0.22596726962651,0.79657815867699,0.43064695331189,0.73062156654004,5,2,2,2,0.18833029717048,0.24489605094971,0.060403394927549,2,0.54779725188753,0.022258103948142,7,0.060403394927549,0.1527,0.24489605094971,1,0.029774549628238,33,233
5514,0.24537962439409,0.24273026944841,0.22434368121714,0.79645764634229,0.4307680914808,0.72950468424902,5,2,2,2,0.18833829922284,0.24486437187263,0.060489663500677,2,0.547189629617,0.026654090024773,7,0.060489663500677,0.1527,0.24486437187263,1,0.029871925479475,33,233
5515,0.24444056280451,0.24342562414322,0.22645964074514,0.79768894825118,0.43209279888062,0.73173037686499,5,2,2,2,0.18829941807676,0.24514979343561,0.060374181093326,2,0.54812495903166,0.023463345661248,7,0.060374181093326,0.1527,0.24514979343561,1,0.029832917536817,33,233
5516,0.24438314966187,0.2428541161785,0.22605291862682,0.7964696576299,0.43079482813508,0.73048566401033,5,2,2,2,0.1883297563643,0.24467641904301,0.061114482371031,2,0.54759781929936,0.022443398414563,7,0.061114482371031,0.1527,0.24467641904301,1,0.029959004595896,33,234
5517,0.2443808823146,0.24360364643022,0.22646864350769,0.79643948025948,0.42997407173704,0.72983856285762,5,2,2,2,0.188207643939,0.24415257616968,0.060432407358651,2,0.54779159468247,0.022278752633638,7,0.060432407358651,0.1527,0.24415257616968,1,0.029764387871942,33,233
5518,0.24456688258479,0.24277035208524,0.22438916459008,0.79639461742247,0.43168904739516,0.73087519281328,5,2,2,2,0.1883660271362,0.24454730846229,0.060256124903307,2,0.54753644319484,0.022244605521325,7,0.060256124903307,0.1527,0.24454730846229,1,0.029772186817419,33,233
5519,0.24413637398751,0.2431702529963,0.22625145065689,0.79645364205086,0.43070302475198,0.72868741692694,5,2,2,2,0.1883288473262,0.24501381759093,0.061100358364383,2,0.54778662057238,0.030302019928941,7,0.061100358364383,0.1527,0.24501381759093,1,0.029934509208714,33,231
5520,0.24438312722099,0.2428483789689,0.22607445262492,0.79659527256033,0.43024764642458,0.73067567079469,5,2,2,2,0.18832773170638,0.24540304711513,0.06058602397141,2,0.54737525533987,0.022290050533649,7,0.06058602397141,0.1527,0.24540304711513,1,0.029813912698123,33,234
5521,0.24449674718091,0.24237915010333,0.22507962748489,0.79795510694439,0.43030314879454,0.73159470351039,5,2,2,2,0.1882616265393,0.24541349144122,0.060584991237255,2,0.54698845097137,0.021436563635788,7,0.060584991237255,0.1527,0.24541349144122,1,0.029855317539111,33,234
5522,0.24440375415695,0.24429587047344,0.22471113565984,0.79819505909011,0.43053265620899,0.7296569154555,5,2,2,2,0.1883425255792,0.24532976230492,0.060709210747712,2,0.54805647726621,0.030162479999298,7,0.060709210747712,0.1527,0.24532976230492,1,0.029891277851392,33,232
5523,0.24403148653799,0.24318376316422,0.22483762736351,0.79584548000711,0.43151087678243,0.73074752109954,5,2,2,2,0.18823030613283,0.24509953319824,0.060579084835524,2,0.54805426389695,0.022457855632073,7,0.060579084835524,0.1527,0.24509953319824,1,0.029798183719463,33,233
5524,0.24467632269361,0.24257514545754,0.22339951644963,0.79796380918053,0.43023708423686,0.73066578010419,5,2,2,2,0.18825861662536,0.2447704132725,0.060498626471152,2,0.54811729381294,0.023786009110676,7,0.060498626471152,0.1527,0.2447704132725,1,0.029845140361783,33,233
5525,0.24442554697015,0.24274873060044,0.22500108694816,0.79900278829731,0.42780664092644,0.7304594919103,5,2,2,2,0.18819677478588,0.2453754438066,0.060514820728266,2,0.54803025507539,0.023045645902029,7,0.060514820728266,0.1527,0.2453754438066,1,0.029798053416287,33,233
5526,0.24453684417824,0.24297655575857,0.22680132515809,0.80096542806446,0.43093227344305,0.73278840322362,5,2,2,2,0.18827833935709,0.2447124061346,0.060778623004335,2,0.54804162433706,0.022559588580482,7,0.060778623004335,0.1527,0.2447124061346,1,0.0299935668612,33,232
5527,0.24434352727962,0.243080595508,0.2250315954405,0.79732658294551,0.42958470948333,0.72961040301499,5,2,2,2,0.18833407164941,0.24458465896706,0.060801086468747,2,0.54765354397236,0.025118621930748,7,0.060801086468747,0.1527,0.24458465896706,1,0.029867584437804,33,233
5528,0.24405853692378,0.24338739460747,0.22424151897531,0.79831573881019,0.43543476143212,0.73271469279237,5,2,2,2,0.18827424434366,0.24506964442976,0.060685045514334,2,0.547649274557,0.027433498651817,7,0.060685045514334,0.1527,0.24506964442976,1,0.029977520326799,33,232
5529,0.24391261123884,0.24311267160178,0.22681517351356,0.80083833444703,0.4292085778836,0.73223101855314,5,2,2,2,0.1882919133369,0.2449626789977,0.060915946127531,2,0.54724436425726,0.021621584403686,7,0.060915946127531,0.1527,0.2449626789977,1,0.029938790781418,33,232
5530,0.24395157243408,0.24326834750537,0.22503800149825,0.79648511140924,0.43231178586515,0.73157355319168,5,1,1,1,0.18824317546874,0.24534094407528,0.06069737842677,2,0.54703881042363,0.022526468791853,7,0.06069737842677,0.1527,0.24534094407528,1,0.02985634561291,33,232
5531,0.24438556897689,0.24419921195514,0.22556990551086,0.7928491653701,0.43047659149543,0.72861914008423,5,1,1,1,0.18834525065168,0.24469834978798,0.06138637984548,2,0.54724923495696,0.022067232795734,7,0.06138637984548,0.1527,0.24469834978798,1,0.029935554865685,33,232
5532,0.24543169899421,0.24449907342667,0.21937704354602,0.80945110326001,0.40225284355728,0.72477606875406,5,2,2,2,0.18858379874565,0.24322182753052,0.06033029305459,2,0.55159588919225,0.010947316222196,7,0.06033029305459,0.1527,0.24322182753052,1,0.029470040739895,33,230
5533,0.24431919098417,0.2421676475386,0.22515450056693,0.79832027215437,0.4305659376514,0.73129927798129,5,2,2,2,0.18825748014239,0.24484387216025,0.060624862740563,2,0.54708952527791,0.022780703305758,7,0.060624862740563,0.1527,0.24484387216025,1,0.029867133564537,33,233
5534,0.2437984481473,0.24264877033644,0.22509787929128,0.79928422460852,0.42920008684933,0.73135245102535,5,2,2,2,0.18836027618905,0.24457110805309,0.060676466632441,2,0.54726910578068,0.021227611453026,7,0.060676466632441,0.1527,0.24457110805309,1,0.029832303580112,33,233
5535,0.24551130414041,0.24267854246086,0.22472628948059,0.79654557159516,0.43080666005085,0.73033521939275,5,2,2,2,0.18837317308188,0.24435980709249,0.060519613506639,2,0.54671448318944,0.022486948190985,7,0.060519613506639,0.1527,0.24435980709249,1,0.02989232155928,33,235
5536,0.24445279181767,0.24286133420534,0.22509551590987,0.80041797576804,0.42733702992002,0.73090224504252,5,2,2,2,0.18826225417155,0.24514309355256,0.06051721838099,2,0.54691361300261,0.022690698422958,7,0.06051721838099,0.1527,0.24514309355256,1,0.02982288938602,33,233
5537,0.24546710903236,0.24210810085481,0.22483156960795,0.79797326046456,0.4308852784538,0.73111310093582,5,2,2,2,0.18835666192746,0.2445049780278,0.060681274738504,2,0.54714794309692,0.022685962120199,7,0.060681274738504,0.1527,0.2445049780278,1,0.029966039569708,33,235
5538,0.24433600410772,0.24260128159315,0.22505385226935,0.79868234054286,0.43066617287921,0.73154878951817,5,2,2,2,0.18836249248474,0.24460598497033,0.060592371382121,2,0.5470563092232,0.022217191027006,7,0.060592371382121,0.1527,0.24460598497033,1,0.029870920349779,33,235
5539,0.24439886596791,0.24356432780814,0.22496645076518,0.79669807183661,0.43055536942907,0.73045677603661,5,2,2,2,0.18833983583785,0.24471070894829,0.060620191673523,2,0.54808287160777,0.022607711572197,7,0.060620191673523,0.1527,0.24471070894829,1,0.029833463888877,33,235
5540,0.244209472672,0.24260140969106,0.22493744619886,0.79863535845405,0.43067671926743,0.73161381544427,5,2,2,2,0.18834971219071,0.24466498310704,0.060584186590129,2,0.54705823544401,0.022008626083085,7,0.060584186590129,0.1527,0.24466498310704,1,0.029858590474667,33,235
5541,0.2446615113167,0.242770658166,0.22458120970308,0.79654667685916,0.43183322137003,0.7310911025905,5,2,2,2,0.1883702725262,0.24465498227411,0.060730422558725,2,0.54664776743919,0.022178959133974,7,0.060730422558725,0.1527,0.24465498227411,1,0.029907639054471,33,235
5542,0.24443544330004,0.24287682094586,0.22507378397258,0.79730541280385,0.4282259919891,0.72960733106612,5,2,2,2,0.18835436035535,0.24494786688758,0.060552367908355,2,0.54708786061165,0.023042095279272,7,0.060552367908355,0.1527,0.24494786688758,1,0.029778362781099,33,231
5543,0.24426883714091,0.24252136956861,0.22509210587136,0.7970259966189,0.42989165995992,0.73065384113267,5,2,2,2,0.18826057192682,0.24517336522836,0.060761602856937,2,0.54710981024958,0.022072687756754,7,0.060761602856937,0.1527,0.24517336522836,1,0.029852104626342,33,231
5544,0.24439330323824,0.24285819688185,0.22506946875431,0.79737293003316,0.43159947897459,0.73169718532081,5,2,2,2,0.18830763449846,0.24531790523869,0.060560236295807,2,0.547681329755,0.022291821135131,7,0.060560236295807,0.1527,0.24531790523869,1,0.029858097327209,33,233
5545,0.24439713330601,0.24317230533362,0.22646333306226,0.79644768120924,0.42987569196596,0.73005812914801,5,2,2,2,0.18822314349058,0.24413890449438,0.061326787342924,2,0.54779125540442,0.021166409019645,7,0.061326787342924,0.1527,0.24413890449438,1,0.029992100918742,33,233
5546,0.2443114928677,0.2399072412005,0.22681409217896,0.79641201989353,0.42997434962507,0.73002409431885,5,2,2,2,0.18820713871298,0.24446242987409,0.060441769760041,2,0.5477879112634,0.022104180667501,7,0.060441769760041,0.1527,0.24446242987409,1,0.029761019160599,33,231
5547,0.24442446411924,0.24285036329854,0.22511062270386,0.80059795810901,0.4280294936801,0.7313442649398,5,2,2,2,0.18825477920073,0.24536563665973,0.060514970484048,2,0.54785325176461,0.023124850881777,7,0.060514970484048,0.1527,0.24536563665973,1,0.029840707965549,33,233
5548,0.24438902569122,0.24388552489893,0.22492218318587,0.791396510611,0.42989840435279,0.72737292680671,5,2,2,2,0.18834574021011,0.24476547864885,0.061463907425744,2,0.54711715379712,0.023148625367306,7,0.061463907425744,0.1527,0.24476547864885,1,0.029907504054422,33,231
5549,0.24428026053432,0.24319791842893,0.22522490452479,0.79899372213642,0.43179875615133,0.73256820641164,5,2,2,2,0.18824390154105,0.24545328905724,0.060551214700214,2,0.54810681955659,0.022738952581358,7,0.060551214700214,0.1527,0.24545328905724,1,0.02989015601471,33,232
5550,0.24437160223152,0.24271458250576,0.22472665634386,0.79873074420731,0.43171682743837,0.7326626288678,5,2,2,2,0.18827122061731,0.24514492905273,0.060485141353004,2,0.54688641161406,0.02100743881257,7,0.060485141353004,0.1527,0.24514492905273,1,0.029871885387959,33,233
5551,0.2443285291559,0.24291440133672,0.22489170321776,0.79754250098969,0.430811847345,0.73093463381518,5,2,2,2,0.18834246570567,0.24460189283314,0.060530851669343,2,0.54706378993973,0.022688659355024,7,0.060530851669343,0.1527,0.24460189283314,1,0.029831259701419,33,233
5552,0.24441229625858,0.24368198559669,0.22573157218782,0.79698263369704,0.42748466673515,0.7291223891652,5,2,2,2,0.18834533614331,0.24481312921002,0.060616088473863,2,0.547181117837,0.022575892213136,7,0.060616088473863,0.1527,0.24481312921002,1,0.029767920788624,33,233
5553,0.24402515167459,0.24238908468747,0.22345314463371,0.79677694681711,0.42922944743612,0.72930709504306,5,2,2,2,0.18823897106534,0.24471589230306,0.060466075440274,2,0.54676332113713,0.024809115755233,7,0.060466075440274,0.1527,0.24471589230306,1,0.029737170503907,33,231
5554,0.24474199986402,0.24238434182368,0.22355053181808,0.79764152334893,0.43206334682569,0.7312531501526,5,2,2,2,0.1883107263969,0.24482204621959,0.060474205087598,2,0.54828026903733,0.024557730376684,7,0.060474205087598,0.1527,0.24482204621959,1,0.029879078682505,33,233
5555,0.24455488367059,0.24167781847162,0.22520353190964,0.7976212168074,0.43115077914239,0.73107554048656,5,2,2,2,0.18835570127574,0.24436093595225,0.060478761213451,2,0.54650568733618,0.02245273282641,7,0.060478761213451,0.1527,0.24436093595225,1,0.029844480175338,33,233
5556,0.24428090651706,0.24253517682406,0.22502032505701,0.79734317322488,0.43168010250041,0.73135350860431,5,2,2,2,0.1882351414515,0.24455124014079,0.06048369160993,2,0.54755094094333,0.022243856084386,7,0.06048369160993,0.1527,0.24455124014079,1,0.029831363452315,33,233
5557,0.24377749432789,0.24276638160635,0.22434060758703,0.79677301544682,0.42853404817376,0.72979556684909,5,2,2,2,0.18835987905184,0.24467874875406,0.060680077247656,2,0.54657867639642,0.021320012959178,7,0.060680077247656,0.1527,0.24467874875406,1,0.029757070122465,33,234
5558,0.24435844621331,0.24225094825974,0.22468490206916,0.79838538635792,0.43103041935305,0.73061024997467,5,2,2,2,0.188397093309,0.24424180168379,0.060614137855837,2,0.54795201294327,0.025448491014212,7,0.060614137855837,0.1527,0.24424180168379,1,0.029879741960517,33,233
5559,0.2445260475377,0.24317669075379,0.2249142327712,0.79745040858137,0.43140878791226,0.73170014731764,5,2,2,2,0.18829573068185,0.24509657887287,0.060630014544404,2,0.54795053297532,0.021583550786313,7,0.060630014544404,0.1527,0.24509657887287,1,0.029883148223974,33,232
5560,0.24547825465123,0.24276719392991,0.22570829035024,0.79811000732551,0.43111650558426,0.73124707506664,5,2,2,2,0.18814224424049,0.24441471248841,0.060477882020965,2,0.54834809301428,0.022704812042789,7,0.060477882020965,0.1527,0.24441471248841,1,0.029923290964875,33,232
5561,0.24486053515869,0.24348985240336,0.22534077831843,0.79912088465182,0.43119557515088,0.73093881376539,5,2,2,2,0.18827941035402,0.24542860972754,0.060591686112613,2,0.54645342962582,0.028317021341324,7,0.060591686112613,0.1527,0.24542860972754,1,0.029932391864518,33,232
5562,0.24434369971659,0.24356698935779,0.22486216881971,0.79629348631687,0.43004556712979,0.72951714442692,5,2,2,2,0.18820947887775,0.24375114587653,0.060424853976558,2,0.54764616143576,0.02262368639374,7,0.060424853976558,0.1527,0.24375114587653,1,0.029757963587001,33,233
5563,0.24441003185862,0.24365375651258,0.22497847888503,0.79946631041201,0.43057210310437,0.73194594809584,5,2,2,2,0.18836311113818,0.24471460117991,0.060595811279385,2,0.54733556718847,0.022219052184593,7,0.060595811279385,0.1527,0.24471460117991,1,0.02989350133854,33,232
5564,0.24411931595684,0.24284783938967,0.22636867843877,0.79542457641718,0.43065545072745,0.72850448768944,5,2,2,2,0.1884009143648,0.24488091578931,0.060299511691417,2,0.54720572132638,0.028576123729439,7,0.060299511691417,0.1527,0.24488091578931,1,0.029703309842164,33,233
5565,0.24441551393365,0.24396887823909,0.22500891588741,0.7975447350274,0.43068507097164,0.73153501029294,5,2,2,2,0.18834873450132,0.24492645842568,0.060580928099893,2,0.54790379894774,0.020633395312158,7,0.060580928099893,0.1527,0.24492645842568,1,0.029847593706807,33,233
5566,0.24390127606312,0.24326487424242,0.22512349446004,0.79772825210312,0.43286732906134,0.73243297965301,5,2,2,2,0.18818884579233,0.24537754290957,0.060704660677761,2,0.54692960304499,0.022769796344035,7,0.060704660677761,0.1527,0.24537754290957,1,0.029896735041153,33,233
5567,0.24439710341263,0.24278103087555,0.22499119722132,0.79669461539688,0.43065583228955,0.73101687919055,5,2,2,2,0.18833856864631,0.24490111572456,0.060491008551788,2,0.54778868850022,0.020904104196034,7,0.060491008551788,0.1527,0.24490111572456,1,0.029802563881643,33,234
5568,0.2446503085589,0.24277070607156,0.22461284388326,0.7963948288241,0.43170189397191,0.73091119001273,5,2,2,2,0.18837062190253,0.24461780806646,0.060349130687719,2,0.54728050678696,0.022260652155263,7,0.060349130687719,0.1527,0.24461780806646,1,0.029802475253977,33,234
5569,0.24486282030654,0.24318714498571,0.22670941210302,0.79920245756371,0.4320552834791,0.73240798269094,5,2,2,2,0.18829153221834,0.24551179114576,0.060403892622008,2,0.54759629206287,0.024408701148939,7,0.060403892622008,0.1527,0.24551179114576,1,0.029906458115672,33,232
5570,0.24576312164531,0.24268294770494,0.22510416574974,0.79612793262078,0.42883791838274,0.72921239558553,5,2,2,2,0.18835308912975,0.24462803274783,0.060728715143869,2,0.54661607252011,0.022723288395606,7,0.060728715143869,0.1527,0.24462803274783,1,0.029908287605744,33,231
5571,0.24451774533714,0.24229906330504,0.22499751085717,0.79821510525932,0.43071684356037,0.73161787604989,5,2,2,2,0.18833062838064,0.24494776144049,0.060582525039307,2,0.54760120190846,0.021765205927562,7,0.060582525039307,0.1527,0.24494776144049,1,0.029872075328101,33,235
5572,0.24538708296461,0.24295592702175,0.22500769981277,0.79705032779096,0.4306449196122,0.72950128125064,5,2,2,2,0.18816910604824,0.24509046884452,0.060505045850031,2,0.54806514202812,0.028084513617994,7,0.060505045850031,0.1527,0.24509046884452,1,0.029887473321972,33,233
5573,0.24439628102902,0.24291880920597,0.22518312259032,0.79654359970553,0.43015987614948,0.72891539636532,5,2,2,2,0.18832809869285,0.24380149571499,0.060437866300529,2,0.54810151519523,0.025929565675036,7,0.060437866300529,0.1527,0.24380149571499,1,0.029773724391427,33,233
5574,0.2444891664796,0.24306939221033,0.22503053532591,0.79745486742499,0.431458503299,0.73138490713536,5,2,2,2,0.18832659603423,0.24511970509292,0.060628481482084,2,0.5481643319175,0.023034275318543,7,0.060628481482084,0.1527,0.24511970509292,1,0.029881295921363,33,232
